Date,Open,High,Low,Close,Volume
2026-05-06 00:00:00+05:30,25938.349609375,26450.44921875,25828.05078125,26392.75,2127100
2026-05-07 00:00:00+05:30,26494.69921875,26592.0,26352.75,26449.5,2005600
2026-05-08 00:00:00+05:30,26344.349609375,26353.150390625,25953.80078125,26011.5,1745900
2026-05-11 00:00:00+05:30,25765.19921875,25903.5,25580.599609375,25655.44921875,1940300
2026-05-12 00:00:00+05:30,25539.75,25595.900390625,25096.25,25137.150390625,1740200
2026-05-13 00:00:00+05:30,25152.55078125,25375.0,24970.400390625,25116.650390625,1542200
2026-05-14 00:00:00+05:30,25200.75,25590.75,25041.5,25472.5,1671100
2026-05-15 00:00:00+05:30,25470.69921875,25614.75,25304.05078125,25343.849609375,1361000
2026-05-18 00:00:00+05:30,25087.650390625,25403.099609375,24911.44921875,25349.75,1324400
2026-05-19 00:00:00+05:30,25350.19921875,25460.599609375,25256.400390625,25283.400390625,1708800
2026-05-20 00:00:00+05:30,25078.44921875,25329.150390625,25010.30078125,25294.599609375,1130400
2026-05-21 00:00:00+05:30,25493.349609375,25537.900390625,25126.400390625,25237.19921875,1274700
2026-05-22 00:00:00+05:30,25269.900390625,25628.19921875,25265.94921875,25531.5,1044600
2026-05-25 00:00:00+05:30,25805.80078125,26145.75,25797.94921875,26102.150390625,1134900
2026-05-26 00:00:00+05:30,26092.55078125,26179.400390625,25886.25,25932.25,1313900
2026-05-27 00:00:00+05:30,25901.44921875,25947.30078125,25715.80078125,25752.19921875,1409900
2026-05-29 00:00:00+05:30,25643.599609375,25816.25,25288.05078125,25354.0,3505400
2026-06-01 00:00:00+05:30,25428.69921875,25488.5,24959.599609375,25008.44921875,1360300
2026-06-02 00:00:00+05:30,24782.44921875,24973.25,24663.25,24861.25,1726900
2026-06-03 00:00:00+05:30,24794.55078125,25023.69921875,24530.80078125,24955.69921875,1592700
2026-06-04 00:00:00+05:30,24824.400390625,25120.30078125,24787.349609375,25031.25,1512300
2026-06-05 00:00:00+05:30,25085.599609375,25355.099609375,24950.650390625,25056.80078125,1448200
2026-06-08 00:00:00+05:30,24738.30078125,24951.900390625,24734.44921875,24805.0,1206800
2026-06-09 00:00:00+05:30,24934.5,25199.599609375,24897.349609375,25152.44921875,1554300
2026-06-10 00:00:00+05:30,25105.55078125,25445.44921875,25097.400390625,25206.25,1645900
2026-06-11 00:00:00+05:30,25087.80078125,25405.599609375,25068.30078125,25152.0,1550000
2026-06-12 00:00:00+05:30,25489.25,25962.05078125,25401.05078125,25943.349609375,1507700
